iyear,specificity,vicinity,suicide,attacktype1,targtype1,targsubtype1,guncertain1,individual,nperps,nperpcap,claimed,weapsubtype1,weaptype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property
1996,3,0,0,2,22,109,0,0,5,,,5,5,1,,,0,,,1
1996,1,0,0,3,19,100,0,0,,,,16,6,12,,,37,,,1
1996,1,0,0,3,22,111,0,0,,,,7,6,4,,,15,,,1
1996,1,0,0,3,2,18,0,0,,,,16,6,0,,,0,,,1
1996,1,0,0,3,3,22,0,0,,,,7,6,1,,,5,,,1
1996,3,0,0,3,21,108,0,0,,,,16,6,0,,,0,,,1
1996,3,0,0,3,21,108,0,0,,,,16,6,0,,,0,,,1
1996,2,0,0,2,19,99,0,0,15,,,2,5,30,,,31,,,1
1996,1,0,0,2,14,74,0,0,,,,5,5,20,,,17,,,1
1996,1,0,0,3,3,22,0,0,,,,7,6,0,,,3,,,1
1996,3,0,0,9,3,23,0,0,,,,,13,3,,,4,,,1
1996,1,0,0,2,14,73,0,0,,,,5,5,5,,,0,,,1
1996,2,0,0,3,2,18,0,0,,,,15,6,3,,,11,,,1
1996,1,0,0,3,19,103,0,0,,,,16,6,0,,,7,,,1
1996,2,0,0,3,19,100,0,0,,,,16,6,33,,,54,,,1
1997,1,0,0,3,2,18,0,0,,,,8,6,7,,,10,,,1
1997,1,0,0,3,2,18,0,0,,,,8,6,4,,,3,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,1,,,11,,,1
1997,1,0,0,3,19,105,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,10,55,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,3,22,0,0,60,,,16,6,18,,,0,,,1
1997,5,0,0,2,2,18,0,0,,,,5,5,6,,,5,,,1
1997,1,0,0,2,14,77,0,0,,,,5,5,9,,,0,,,1
1997,1,0,0,3,15,86,0,0,,,,,13,19,,,4,,,1
1997,1,1,0,2,19,99,0,0,,,,5,5,4,,,0,,,1
1997,1,0,0,1,14,82,0,0,4,,,5,5,1,,,1,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,0,,,9,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,0,,,9,,,1
1997,4,0,0,2,14,77,0,0,5,,,5,5,5,,,12,,,1
1997,4,0,0,2,14,77,0,0,5,,,5,5,0,,,0,,,1
1997,4,0,0,2,14,77,0,0,5,,,5,5,0,,,0,,,1
1997,1,0,0,3,1,11,0,0,,,,11,6,0,,,0,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,1,,,18,,,1
1997,1,0,0,2,14,84,0,0,,,,5,5,5,,,0,,,1
1997,3,0,0,2,3,25,0,0,,,,5,5,4,,,0,,,1
1997,5,0,0,2,14,75,0,0,,,,5,5,17,,,20,,,1
1997,1,0,0,3,14,74,0,0,,,,7,6,2,,,7,,,1
1997,5,0,0,2,14,75,0,0,,,,5,5,15,,,9,,,1
1997,5,0,0,2,14,75,0,0,,,,5,5,0,,,0,,,1
1997,1,0,0,2,14,75,0,0,,,,5,5,0,,,0,,,1
1997,1,1,0,3,3,23,0,0,,,,8,6,1,,,2,,,1
1997,1,0,0,3,3,23,0,0,,,,7,6,1,,,9,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,0,,,5,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,0,,,12,,,1
1997,5,0,0,3,15,86,0,0,,,,7,6,0,,,31,,,1
1997,1,0,0,4,6,42,0,0,,,,,13,0,,,0,,,0
1997,3,0,0,3,4,34,0,0,,,,8,6,4,,,0,,,1
1997,1,0,0,1,2,15,0,0,,,,5,5,2,,,0,,,0
1997,1,0,0,3,4,35,0,0,,,,8,6,3,,,8,,,1
1997,1,0,0,3,3,23,0,0,,,,7,6,1,,,10,,,1
1997,1,0,0,3,4,27,0,0,,,,11,6,0,,,2,,,1
1997,1,0,0,3,19,100,0,0,,,,16,6,7,,,10,,,1
1997,4,0,0,2,14,76,0,0,,,,5,5,5,,,0,,,1
1997,1,0,0,1,10,55,0,0,,,,5,5,2,,,0,,,0
1997,4,0,0,2,3,23,0,0,,,,5,5,1,,,0,,,1
1997,3,0,0,1,14,84,0,0,,,,5,5,1,,,0,,,0
1997,1,0,0,2,14,67,0,0,15,,,5,5,7,,,1,,,1
1997,1,0,0,2,14,84,0,0,100,,,5,5,10,,,0,,,1
1997,4,0,0,3,19,101,1,0,-99,0,0,15,6,18,0,0,53,0,0,1
1997,1,0,0,3,3,23,0,0,,,,7,6,0,,,4,,,1
1997,1,0,0,3,3,23,0,0,,,,7,6,0,,,0,,,1
1997,1,0,0,2,3,22,0,0,,,,5,5,2,,,0,,,1
1997,1,0,0,3,3,23,0,0,,,,7,6,0,,,6,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,2,,,14,,,1
1997,1,0,0,3,19,101,0,0,,,,7,6,1,,,5,,,1
1997,1,0,0,4,3,23,0,0,,,,7,6,0,,,0,,,1
1997,1,0,0,1,2,15,0,0,,,,5,5,1,,,0,,,0
1997,4,0,0,6,2,15,0,0,,,,,13,3,,,0,,,0
1997,1,0,0,2,2,15,0,0,,,,5,5,5,,,0,,,1
1997,1,0,0,2,14,76,0,0,,,,5,5,5,,,0,,,1
1997,5,0,0,2,4,34,0,0,,,,5,5,9,,,15,,,1
1997,1,0,0,2,3,23,0,0,,,,5,5,19,,,0,,,1
1997,5,0,0,2,14,73,0,0,,,,5,5,11,,,0,,,1
1997,3,0,0,2,3,23,0,0,30,,,5,5,4,,,0,,,1
1997,4,0,0,9,14,73,0,0,,,,,13,11,,,0,,,1
1997,1,1,0,3,3,23,0,0,,,,8,6,5,,,0,,,1
1997,3,0,0,3,14,73,0,0,,,,16,6,0,,,6,,,1
1997,5,0,0,9,3,23,0,0,,,,,13,11,,,0,,,1
1997,1,0,0,3,3,23,0,0,,,,8,6,0,,,9,,,1
1997,4,0,0,2,3,23,0,0,,,,5,5,1,,,1,,,1
1997,1,0,0,3,3,23,0,0,,,,7,6,0,,,8,,,1
1997,1,0,0,3,4,35,0,0,,,,8,6,3,,,3,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,7,,,13,,,1
1997,1,1,0,9,3,23,0,0,,,,,13,7,,,4,,,1
1997,1,0,0,1,2,18,0,0,,,,8,6,0,,,0,,,1
1997,5,0,0,3,19,100,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,2,3,23,0,0,,,,5,5,18,,,10,,,1
1997,2,0,0,2,19,99,0,0,,,,5,5,3,,,0,,,1
1997,4,0,0,3,4,34,0,0,,,,16,6,6,,,4,,,1
1997,1,0,0,3,19,101,0,0,1,,,16,6,0,,,39,,,1
1997,5,0,0,3,4,27,0,0,,,,7,6,5,,,3,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,0,,,3,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,0,,,1,,,1
1997,1,0,0,3,2,15,0,0,,,,16,6,3,,,1,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,0,,,0,,,1
1997,4,0,0,9,4,29,0,0,,,,,13,6,,,10,,,1
1997,1,0,0,3,14,83,0,0,,,,8,6,4,,,5,,,1
1997,1,1,0,3,4,35,0,0,,,,8,6,3,,,0,,,1
1997,4,0,0,9,20,,0,0,,,,,13,15,,,0,,,0
1997,4,0,0,1,20,,0,0,,,,,13,0,,,0,,,0
1997,2,0,0,6,2,18,0,0,,,,,13,1,,,0,,,0
1997,1,0,0,3,4,29,0,0,,,,7,6,1,,,8,,,1
1997,1,0,0,3,3,25,0,0,,,,7,6,1,,,13,,,1
1997,3,0,0,2,14,75,0,0,,,,5,5,25,,,5,,,1
1997,4,0,0,9,4,34,0,0,,,,,13,5,,,5,,,1
1997,1,1,0,3,19,100,0,0,,,,16,6,39,,,67,,,1
1997,1,0,0,3,15,,0,0,1,,,7,6,4,,,3,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,0,,,4,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,0,,,15,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,0,,,13,,,1
1997,4,0,0,3,20,,0,0,,,,7,6,0,,,16,,,1
1997,4,0,0,3,20,,0,0,,,,7,6,0,,,16,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,2,,,1,,,1
1997,1,0,0,2,14,75,0,0,51,,,5,5,8,,,0,,,1
1997,1,0,0,3,4,35,0,0,,,,16,6,5,,,0,,,1
1997,1,1,0,3,2,15,0,0,,,,16,6,3,,,4,,,1
1997,1,0,0,6,1,,0,0,3,,,5,5,0,,,0,,,0
1997,1,1,0,2,4,29,0,0,,,,5,5,8,,,15,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,2,,,3,,,1
1997,5,0,0,6,2,15,0,0,,,,5,5,0,,,0,,,0
1997,1,1,0,3,3,23,0,0,,,,8,6,5,,,0,,,1
1997,4,0,0,3,3,23,0,0,,,,8,6,6,,,0,,,1
1997,3,0,0,3,19,100,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,7,46,0,0,,,,16,6,0,,,1,,,1
1997,1,0,0,3,3,23,0,0,,,,7,6,1,,,5,,,1
1997,1,0,0,3,3,23,0,0,,,,8,6,2,,,1,,,1
1997,1,0,0,2,14,69,0,0,,,,5,5,4,,,0,,,1
1997,1,0,0,2,14,69,0,0,,,,5,5,6,,,1,,,1
1997,1,0,0,3,2,19,0,0,,,,16,6,0,,,1,,,1
1997,1,1,0,3,4,29,0,0,,,,8,6,3,,,3,,,1
1997,1,0,0,3,4,35,0,0,,,,16,6,0,,,3,,,1
1997,5,0,0,3,19,100,0,0,,,,16,6,7,,,8,,,1
1997,4,0,0,2,20,,0,0,,,,5,5,4,,,0,,,0
1997,4,0,0,2,20,,0,0,,,,5,5,4,,,0,,,0
1997,4,0,0,2,20,,0,0,,,,5,5,4,,,0,,,0
1997,4,0,0,3,19,103,0,0,,,,16,6,0,,,0,,,1
1997,4,0,0,7,19,100,0,0,,,,,8,0,,,0,,,1
1997,1,0,0,9,14,69,0,0,,,,,13,2,,,0,,,0
1997,4,0,0,3,20,,0,0,,,,16,6,0,,,0,,,1
1997,4,0,0,3,20,,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,4,34,0,0,,,,8,6,1,,,7,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,0,,,25,,,1
1997,1,1,0,9,2,17,0,0,,,,,13,4,,,9,,,1
1997,1,0,0,3,15,86,0,0,1,,,16,6,1,,,1,,,1
1997,1,0,0,2,14,76,0,0,,,,5,5,7,,,0,,,1
1997,5,0,0,9,14,75,0,0,,,,,13,3,,,5,,,1
1997,5,0,0,9,14,75,0,0,,,,,13,3,,,5,,,1
1997,3,0,0,2,20,,0,0,,,,5,5,3,,,0,,,0
1997,3,0,0,2,14,75,0,0,200,,,5,5,8,,,0,,,1
1997,5,0,0,2,22,111,0,0,,,,5,5,30,,,0,,,1
1997,1,0,0,2,14,69,0,0,,,,5,5,8,,,0,,,0
1997,1,0,0,2,14,71,0,0,,,,5,5,5,,,0,,,1
1997,1,0,0,3,19,100,0,0,,,,16,6,2,,,20,,,1
1997,1,0,0,3,14,78,0,0,,,,16,6,0,,,27,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,1,,,16,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,1,,,16,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,1,,,16,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,1,,,21,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,1,,,21,,,1
1997,4,0,0,1,15,85,0,0,,,,23,9,1,,,0,,,0
1997,1,0,0,3,19,99,0,0,,,,16,6,12,,,12,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,1,,,32,,,1
1997,1,0,0,3,14,74,0,0,,,,16,6,1,,,32,,,1
1997,4,0,0,3,20,,0,0,,,,7,6,0,,,17,,,1
1997,4,0,0,3,20,,0,0,,,,7,6,0,,,17,,,1
1997,4,0,0,3,20,,0,0,,,,7,6,0,,,17,,,1
1997,3,0,0,9,14,75,0,0,,,,,13,9,,,1,,,1
1997,5,0,0,2,14,75,0,0,30,,,5,5,3,,,0,,,1
1997,1,0,0,3,14,74,0,0,,,,15,6,2,,,14,,,1
1997,1,0,0,3,2,21,0,0,,,,15,6,0,,,0,,,1
1997,1,0,0,2,2,17,0,0,,,,5,5,10,,,0,,,1
1997,1,0,0,3,1,5,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,1,,,9,,,1
1997,1,0,0,1,14,84,0,0,,,,5,5,1,,,0,,,0
1997,1,0,0,1,14,84,0,0,,,,5,5,1,,,0,,,0
1997,1,0,0,2,4,29,0,0,,,,5,5,10,,,0,,,1
1997,3,0,0,3,4,29,1,0,-99,-99,0,8,6,20,0,0,,0,0,-9
1997,4,0,0,2,3,23,0,0,,,,,8,1,,,0,,,1
1997,4,0,0,3,3,22,0,0,100,,,16,6,0,,,0,,,1
1997,4,0,0,9,3,25,0,0,,,,,13,1,,,0,,,1
1997,4,0,0,2,3,25,0,0,,,,5,5,4,,,1,,,1
1997,1,0,0,3,14,78,0,0,-99,0,0,15,6,23,0,0,31,0,0,1
1997,1,0,0,2,3,25,0,0,,,,5,5,1,,,1,,,1
1997,4,0,0,3,21,108,0,0,,,,16,6,0,,,0,,,1
1997,4,0,0,3,21,108,0,0,,,,16,6,0,,,0,,,1
1997,4,0,0,3,21,108,0,0,,,,16,6,0,,,0,,,1
1997,1,0,0,2,3,25,0,0,,,,23,9,10,,,11,,,1
1997,1,0,0,2,17,94,0,0,,,,5,5,4,,,0,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,2,,,58,,,1
1997,1,0,0,3,20,,0,0,,,,16,6,2,,,58,,,1
1997,1,0,0,2,1,6,0,0,,,,5,5,6,,,0,,,1
1997,1,0,0,9,2,15,0,0,,,,,13,0,,,4,,,1
1997,5,0,0,2,14,67,0,0,250,,,5,5,60,,,0,,,1
1997,1,0,0,3,4,29,0,0,,,,7,6,0,,,0,,,1
1997,1,0,0,3,4,29,0,0,,,,7,6,0,,,0,,,1
1997,1,0,0,3,4,29,0,0,,,,7,6,0,,,9,,,1
1997,1,0,0,2,4,29,0,0,,,,5,5,25,,,15,,,1
1997,1,0,0,9,3,23,0,0,,,,,13,6,,,1,,,1
1997,1,0,0,3,19,100,0,0,,,,16,6,10,,,75,,,1
1997,1,0,0,3,19,100,0,0,,,,16,6,10,,,75,,,1
1997,1,0,0,3,19,100,0,0,,,,16,6,10,,,75,,,1
1997,1,1,0,3,20,,0,0,,,,16,6,2,,,0,,,1
1997,3,0,0,2,1,,0,0,,,,5,5,4,,,2,,,1
1997,4,0,0,3,14,67,0,0,,,,16,6,1,,,0,,,1
1997,1,0,0,3,19,99,0,0,,,,16,6,4,,,24,,,1
1997,3,0,0,9,14,75,0,0,,,,,13,12,,,0,,,1
1998,1,0,0,3,14,67,0,0,,0,0,14,6,0,0,0,44,0,0,1
1998,2,0,0,2,14,69,0,0,,0,0,23,9,23,0,0,,0,0,1
1998,3,0,0,2,3,22,0,0,,0,0,2,5,5,0,0,,0,0,0
1998,1,0,0,3,3,25,0,0,6,0,0,16,6,6,0,6,0,0,0,0
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,9,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,9,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,9,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,9,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,14,71,1,0,,0,0,15,6,3,0,,8,0,,1
1998,1,0,0,3,19,100,0,0,,0,0,14,6,2,0,0,5,0,0,1
1998,1,0,0,3,19,100,0,0,,0,0,14,6,1,0,0,13,0,0,1
1998,1,0,1,3,19,100,0,0,1,0,0,13,6,2,0,1,2,0,0,-9
1998,2,0,0,2,14,67,0,0,,,0,2,5,13,0,0,,,,1
1998,3,0,0,2,14,67,0,0,,,0,2,5,26,0,0,,,,1
1998,1,0,0,2,14,71,0,0,,,0,5,5,4,0,0,0,0,0,0
1998,3,0,0,2,14,71,0,0,,,0,5,5,5,0,0,0,0,0,0
1998,2,0,0,2,14,78,0,0,5,0,0,2,5,25,0,0,6,0,0,0
1998,3,0,0,2,3,25,0,0,,,0,2,5,7,0,0,0,0,0,0
1998,1,0,0,2,14,67,0,0,,,0,5,5,8,0,0,3,0,0,0
1998,2,0,0,2,14,67,0,0,,,0,5,5,9,0,0,5,0,0,0
1998,1,0,0,3,14,74,1,0,,,0,12,6,11,0,0,29,0,0,-9
1998,2,0,0,3,14,67,0,0,,,-9,16,6,6,0,0,,0,0,0
1998,1,0,0,2,14,67,0,0,,,-9,21,9,5,0,0,,0,0,0
1998,1,0,0,2,14,67,0,0,,0,0,5,5,3,0,0,0,0,0,0
1998,2,0,0,2,1,12,0,0,,0,0,2,5,26,0,0,11,0,0,0
1998,2,0,0,2,14,67,0,0,,0,0,5,5,5,0,0,3,0,0,0
1998,2,0,0,2,14,84,1,0,,0,0,5,5,19,0,0,0,0,0,0
1998,1,0,0,3,3,25,0,0,,0,0,7,6,0,0,0,7,0,0,0
1998,3,0,0,2,14,69,0,0,,0,0,5,5,3,0,0,0,0,0,0
1998,4,0,0,2,14,67,0,0,,0,0,5,5,19,0,0,0,0,0,0
1998,3,0,0,2,3,25,0,0,,0,0,5,5,12,0,9,0,0,0,-9
1998,1,0,0,3,4,34,0,0,,0,0,12,6,3,0,0,20,0,0,1
1998,2,1,0,3,19,103,0,0,,0,0,14,6,1,0,0,,0,0,1
1998,1,0,0,3,4,34,0,0,,0,0,14,6,2,0,0,1,0,0,0
1998,2,0,0,3,14,84,0,0,,,0,12,6,11,0,0,0,0,0,1
1998,1,0,0,2,22,109,1,0,,13,0,5,5,1,0,0,0,0,0,0
1998,4,0,0,2,22,109,1,0,,0,0,23,9,7,0,0,0,0,0,1
1998,4,0,0,2,14,67,1,0,,0,0,5,5,13,0,0,0,0,0,0
1998,3,0,0,3,3,25,1,0,,0,0,8,6,16,0,0,14,0,0,1
1998,1,0,0,2,2,21,0,0,,,0,5,5,6,0,0,0,0,0,0
1998,3,0,0,2,14,67,1,0,,0,0,5,5,5,0,0,5,0,0,-9
1998,1,0,0,2,19,99,0,0,,0,0,2,5,9,0,0,10,0,0,1
1998,2,1,0,2,14,67,1,0,,,0,2,5,7,0,0,0,0,0,0
1998,1,0,0,3,4,34,0,0,,0,0,8,6,1,0,0,3,0,0,1
1998,1,0,0,2,3,25,1,0,,0,0,5,5,6,0,,24,0,,-9
1998,1,0,0,3,15,,0,0,,0,0,7,6,0,0,0,15,0,0,1
1998,1,0,0,3,3,22,0,0,,0,0,7,6,1,0,0,40,0,0,1
1998,1,0,0,3,3,23,0,0,,0,0,8,6,6,0,0,4,0,0,1
1998,3,0,0,3,21,108,1,0,,0,0,16,6,0,0,0,0,0,0,1
1998,1,0,0,2,3,25,1,0,,0,0,5,5,5,0,0,0,0,0,1
1998,2,1,0,3,21,108,1,0,,0,0,16,6,0,0,0,0,0,0,1
1998,3,0,0,3,19,103,1,0,,0,0,16,6,0,0,0,0,0,0,1
1998,1,0,1,1,2,18,0,0,,0,0,15,6,7,0,2,47,0,0,1
1998,1,0,0,3,3,25,1,0,,0,0,12,6,10,0,0,0,0,0,-9
1999,1,0,0,3,3,22,0,0,,,0,11,6,2,0,0,1,0,0,1
1999,1,0,0,2,14,69,1,0,14,14,0,18,8,3,0,0,0,0,0,1
1999,1,0,0,8,15,85,0,0,,,0,22,9,0,0,0,5,0,0,0
1999,1,0,0,2,14,67,0,0,,10,1,5,5,11,0,0,5,0,0,-9
1999,1,1,0,2,4,34,0,0,,0,0,5,5,9,0,0,0,0,0,-9
1999,1,0,0,2,14,72,1,0,,,0,5,5,4,0,0,,0,0,0
1999,2,0,0,2,4,29,0,0,,,0,5,5,5,0,5,2,0,,0
1999,1,1,0,2,3,25,1,0,,0,0,5,5,4,0,0,0,0,0,0
1999,2,0,0,2,14,67,0,0,100,,0,2,5,32,0,0,6,0,0,0
1999,4,0,0,2,3,25,1,0,,0,0,2,5,8,0,,0,0,,0
1999,1,0,0,6,14,67,0,0,,0,0,5,5,3,0,0,0,0,0,0
1999,3,0,0,3,4,27,0,0,,0,0,2,5,31,0,,,0,,1
1999,1,0,0,3,14,67,0,0,,0,0,16,6,5,0,0,33,0,0,1
1999,1,0,0,1,2,15,1,0,-99,0,0,2,5,1,0,0,2,0,0,0
1999,2,0,0,2,3,25,0,0,4,1,0,5,5,8,0,1,2,0,,0
1999,1,1,0,2,3,25,1,0,,0,0,5,5,7,0,0,2,0,,-9
1999,3,0,0,2,4,34,1,0,,,0,2,5,22,0,15,,0,,0
1999,3,0,0,1,2,15,0,0,,0,0,5,5,1,0,0,0,0,0,0
1999,1,0,0,3,3,22,1,0,,0,0,12,6,0,0,0,0,0,0,1
1999,1,0,0,3,1,8,1,0,,0,0,16,6,0,0,0,0,0,0,1
1999,1,0,0,3,3,22,1,0,,0,0,14,6,0,0,0,0,0,0,0
1999,1,0,0,3,3,25,1,0,2,0,0,14,6,0,0,0,0,0,0,0
1999,1,0,0,3,3,22,1,0,,0,0,14,6,0,0,0,0,0,0,0
1999,1,0,0,3,3,22,0,0,2,0,0,14,6,0,0,0,28,0,0,1
1999,1,1,0,3,4,34,0,0,,0,0,8,6,6,0,0,1,0,0,0
1999,3,0,0,3,3,25,0,0,,0,0,8,6,2,0,0,0,0,0,1
1999,1,0,0,3,14,74,0,0,,0,0,7,6,0,0,0,9,0,0,0
1999,1,0,0,3,14,67,1,0,-99,0,0,16,6,10,0,0,80,0,0,1
1999,3,0,0,3,4,34,0,0,,0,0,8,6,1,0,0,4,0,0,1
1999,1,0,0,3,3,23,1,0,,0,0,15,6,7,0,0,10,0,0,-9
1999,1,0,0,9,14,67,0,0,,,0,,13,15,0,0,0,0,0,0
1999,1,0,0,2,14,77,0,0,,0,0,5,5,12,0,0,0,0,0,0
1999,1,0,0,3,14,79,1,0,,0,0,16,6,0,0,0,2,0,0,1
1999,1,0,0,2,14,69,0,0,,0,0,5,5,17,0,0,,0,0,1
1999,1,0,0,2,14,77,0,0,,0,0,5,5,12,0,0,0,0,0,1
1999,3,0,0,2,14,69,0,0,,0,0,5,5,9,0,0,0,0,0,1
1999,1,0,0,6,4,27,1,0,6,0,1,7,6,1,0,1,0,0,0,1
1999,1,0,0,2,4,27,0,0,,0,0,2,5,5,0,0,2,0,0,-9
1999,1,0,0,2,3,25,0,0,,0,0,11,6,0,0,0,0,0,0,0
1999,2,0,0,2,3,25,0,0,,0,0,5,5,15,0,0,5,0,0,1
1999,1,0,0,2,2,15,0,0,,0,0,2,5,4,0,0,1,0,0,0
1999,1,0,0,3,14,68,0,0,,0,0,7,6,3,0,0,14,0,0,1
1999,5,0,0,3,4,39,0,0,,0,0,7,6,1,0,0,0,0,0,1
1999,1,0,0,3,19,103,0,0,,0,0,16,6,1,0,0,0,0,0,1
1999,1,0,0,3,19,103,0,0,,0,0,16,6,1,0,0,13,0,0,1
1999,1,0,0,3,3,23,0,0,,0,0,7,6,0,0,0,8,0,0,1
1999,3,0,0,2,4,39,0,0,,0,0,5,5,7,0,0,6,0,0,1
1999,2,0,0,3,3,25,0,0,,0,0,11,6,0,0,0,0,0,0,1
1999,4,0,0,8,15,85,0,0,,0,0,,2,2,0,0,0,0,0,0
1999,1,0,0,6,1,9,1,0,10,0,0,5,5,0,0,0,0,0,0,0
1999,1,0,0,6,1,9,1,0,10,0,0,5,5,0,0,0,0,0,0,0
1999,1,0,0,6,14,68,0,0,,3,1,5,5,0,0,0,0,0,0,0
1999,1,0,0,2,4,27,1,0,,0,0,11,6,11,0,6,13,0,3,1
1999,3,0,0,6,12,61,1,0,-99,0,1,,13,0,0,0,0,0,0,0
1999,1,0,0,2,4,35,0,0,,0,1,5,5,4,0,0,,0,,1
1999,1,1,0,3,14,67,1,0,-99,0,0,16,6,0,0,0,0,0,0,1
1999,1,1,0,3,14,67,1,0,-99,0,0,16,6,0,0,0,0,0,0,0
1999,1,0,0,3,4,27,0,0,,0,0,11,6,1,0,0,6,0,0,1
1999,1,1,0,3,19,100,0,0,,0,0,16,6,,0,0,5,0,0,1
1999,3,0,0,3,4,34,1,0,,0,0,16,6,5,0,0,9,0,0,1
1999,1,0,0,3,4,27,0,0,,0,0,11,6,3,0,0,9,0,0,1
1999,1,0,0,3,4,27,0,0,,0,0,11,6,,0,,,0,,1
1999,1,0,0,3,4,27,0,0,,0,0,11,6,,0,,,0,,1
1999,1,0,0,3,4,27,0,0,,0,0,11,6,,0,,,0,,1
1999,1,1,0,3,4,34,0,0,,0,0,11,6,2,0,0,7,0,0,1
1999,1,0,0,3,3,22,0,0,,0,1,11,6,,0,,,0,,1
1999,1,1,0,3,3,23,0,0,,0,1,8,6,4,0,0,12,0,0,1
1999,3,0,0,6,1,9,1,0,,0,0,5,5,1,0,0,0,0,0,0
1999,3,0,0,6,1,9,1,0,,0,0,5,5,0,0,0,0,0,0,0
1999,1,0,0,6,2,18,0,0,25,0,0,5,5,0,0,0,0,0,0,0
1999,1,0,0,3,22,109,0,0,,0,0,7,6,0,0,0,11,0,0,1
1999,1,0,0,3,4,39,0,0,,0,0,16,6,0,0,0,4,0,0,1
1999,1,0,0,3,4,39,0,0,,0,0,16,6,1,0,0,4,0,0,1
1999,2,0,0,3,2,18,0,0,,0,0,8,6,2,0,0,0,0,0,1
1999,3,0,0,2,22,109,0,0,,0,0,5,5,4,0,3,0,0,0,0
1999,1,0,0,1,2,15,0,0,,0,0,8,6,0,0,0,8,0,0,1
1999,4,0,0,2,4,39,1,0,,0,0,5,5,8,0,0,0,0,0,1
1999,1,0,0,2,2,21,0,0,2,2,1,11,6,1,0,0,5,0,0,1
1999,4,0,0,3,4,29,1,0,,0,0,12,6,5,0,0,0,0,0,1
1999,1,0,0,3,2,19,1,0,,0,0,16,6,0,0,0,2,0,0,1
1999,3,0,0,3,3,25,0,0,,0,0,17,6,8,0,0,4,0,0,-9
1999,1,0,0,7,2,19,0,0,,0,0,,13,0,0,0,0,0,0,1
1999,1,0,0,9,4,29,0,0,,0,0,,13,2,0,0,2,0,0,-9
1999,3,0,0,1,2,15,0,0,,0,0,5,5,1,0,0,0,0,0,0
1999,1,1,0,3,3,25,0,0,,0,0,12,6,,0,0,,0,0,-9
1999,3,0,0,3,3,23,0,0,,0,0,16,6,0,0,0,9,0,0,-9
1999,3,0,0,2,2,19,0,0,,0,0,2,5,5,0,0,3,0,0,0
1999,3,0,0,2,4,29,0,0,,0,0,5,5,7,0,0,0,0,0,0
1999,4,0,0,2,2,19,0,0,,0,0,5,5,16,0,0,5,0,0,-9
1999,1,0,0,3,19,99,0,0,,0,0,16,6,0,0,0,0,0,0,0
1999,1,0,0,3,14,74,0,0,,0,0,16,6,0,0,0,20,0,0,1
1999,1,0,0,2,4,34,0,0,3,0,0,2,5,3,0,2,2,0,0,1
1999,1,1,0,3,19,100,0,0,,0,0,16,6,11,0,0,100,0,0,1
